location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Honduras,HND,2021-03-23,,,,,5352,,,,540
Honduras,HND,2021-03-24,,,,,2392,,,,242
Honduras,HND,2021-03-25,,,,,1873,,,,189
Honduras,HND,2021-03-26,,,,,1355,,,,137
Honduras,HND,2021-03-27,,,,,1051,,,,106
Honduras,HND,2021-03-28,,,,,746,,,,75
Honduras,HND,2021-03-29,,,,,746,,,,75
Honduras,HND,2021-03-30,,,,,746,,,,75
Honduras,HND,2021-03-31,,,,,746,,,,75
Honduras,HND,2021-04-01,,,,,746,,,,75
Honduras,HND,2021-04-02,,,,,746,,,,75
Honduras,HND,2021-04-03,52772,52772,,,746,0.53,0.53,,75
Honduras,HND,2021-04-04,,,,,755,,,,76
Honduras,HND,2021-04-05,,,,,765,,,,77
Honduras,HND,2021-04-06,,,,,774,,,,78
Honduras,HND,2021-04-07,,,,,783,,,,79
Honduras,HND,2021-04-08,,,,,793,,,,80
Honduras,HND,2021-04-09,57639,55000,2639,,802,0.58,0.56,0.03,81
Honduras,HND,2021-04-10,,,,,920,,,,93
Honduras,HND,2021-04-11,,,,,1028,,,,104
Honduras,HND,2021-04-12,,,,,1137,,,,115
Honduras,HND,2021-04-13,,,,,1246,,,,126
Honduras,HND,2021-04-14,,,,,1354,,,,137
Honduras,HND,2021-04-15,,,,,1463,,,,148
Honduras,HND,2021-04-16,,,,,1572,,,,159
Honduras,HND,2021-04-17,,,,,1572,,,,159
Honduras,HND,2021-04-18,,,,,1572,,,,159
Honduras,HND,2021-04-19,,,,,1572,,,,159
Honduras,HND,2021-04-20,,,,,1572,,,,159
Honduras,HND,2021-04-21,,,,,1572,,,,159
Honduras,HND,2021-04-22,,,,,1572,,,,159
Honduras,HND,2021-04-23,,,,,1572,,,,159
Honduras,HND,2021-04-24,,,,,1572,,,,159
Honduras,HND,2021-04-25,,,,,1572,,,,159
Honduras,HND,2021-04-26,,,,,1572,,,,159
Honduras,HND,2021-04-27,,,,,1572,,,,159
Honduras,HND,2021-04-28,,,,,1572,,,,159
Honduras,HND,2021-04-29,,,,,1572,,,,159
Honduras,HND,2021-04-30,,,,,1572,,,,159
Honduras,HND,2021-05-01,,,,,1572,,,,159
Honduras,HND,2021-05-02,,,,,1572,,,,159
Honduras,HND,2021-05-03,,,,,1572,,,,159
Honduras,HND,2021-05-04,,,,,1572,,,,159
Honduras,HND,2021-05-05,,,,,1572,,,,159
Honduras,HND,2021-05-06,,,,,1572,,,,159
Honduras,HND,2021-05-07,,,,,1572,,,,159
Honduras,HND,2021-05-08,,,,,1572,,,,159
Honduras,HND,2021-05-09,,,,,1572,,,,159
Honduras,HND,2021-05-10,,,,,1572,,,,159
Honduras,HND,2021-05-11,,,,,1572,,,,159
Honduras,HND,2021-05-12,,,,,1572,,,,159
Honduras,HND,2021-05-13,,,,,1572,,,,159
Honduras,HND,2021-05-14,,,,,1572,,,,159
Honduras,HND,2021-05-15,114225,108538,5687,,1572,1.15,1.1,0.06,159
Honduras,HND,2021-05-16,,,,,2529,,,,255
Honduras,HND,2021-05-17,,,,,3486,,,,352
Honduras,HND,2021-05-18,,,,,4443,,,,449
Honduras,HND,2021-05-19,,,,,5401,,,,545
Honduras,HND,2021-05-20,,,,,6358,,,,642
Honduras,HND,2021-05-21,163858,136476,27585,,7315,1.65,1.38,0.28,739
Honduras,HND,2021-05-22,,,,,8697,,,,878
Honduras,HND,2021-05-23,,,,,9122,,,,921
Honduras,HND,2021-05-24,,,,,9547,,,,964
Honduras,HND,2021-05-25,208843,,,,9972,2.11,,,1007
Honduras,HND,2021-05-26,,,,,10932,,,,1104
Honduras,HND,2021-05-27,,,,,11893,,,,1201
Honduras,HND,2021-05-28,253832,209704,,,12853,2.56,2.12,,1298
Honduras,HND,2021-05-29,,,,,14267,,,,1440
Honduras,HND,2021-05-30,,,,,15681,,,,1583
Honduras,HND,2021-05-31,317257,,,,17094,3.2,,,1726
Honduras,HND,2021-06-01,352252,,,34995,20487,3.56,,,2068
Honduras,HND,2021-06-02,377593,320832,56761,25341,21965,3.81,3.24,0.57,2218
Honduras,HND,2021-06-03,,,,,21356,,,,2156
Honduras,HND,2021-06-04,,,,,20747,,,,2095
Honduras,HND,2021-06-05,,,,,19260,,,,1945
Honduras,HND,2021-06-06,420531,369571,56960,,17774,4.25,3.73,0.58,1795
Honduras,HND,2021-06-07,,,,,15700,,,,1585
Honduras,HND,2021-06-08,,,,,11646,,,,1176
Honduras,HND,2021-06-09,,,,,8972,,,,906
Honduras,HND,2021-06-10,447023,390063,56960,,8385,4.51,3.94,0.58,847
Honduras,HND,2021-06-11,460245,402319,57926,13222,8740,4.65,4.06,0.58,882
Honduras,HND,2021-06-12,,,,,8607,,,,869
Honduras,HND,2021-06-13,479851,421925,57926,,8474,4.84,4.26,0.58,856
Honduras,HND,2021-06-14,,,,,7957,,,,803
Honduras,HND,2021-06-15,,,,,7440,,,,751
Honduras,HND,2021-06-16,488859,430859,58000,,6923,4.94,4.35,0.59,699
Honduras,HND,2021-06-17,497563,439563,58000,8704,7220,5.02,4.44,0.59,729
Honduras,HND,2021-06-18,541792,484018,,44229,11650,5.47,4.89,,1176
Honduras,HND,2021-06-19,,,,,12038,,,,1215
Honduras,HND,2021-06-20,,,,,12427,,,,1255
Honduras,HND,2021-06-21,,,,,13787,,,,1392
Honduras,HND,2021-06-22,591888,533888,58000,,15147,5.98,5.39,0.59,1529
Honduras,HND,2021-06-23,,,,,21300,,,,2151
Honduras,HND,2021-06-24,684035,625910,58125,,26639,6.91,6.32,0.59,2690
Honduras,HND,2021-06-25,,,,,22793,,,,2301
Honduras,HND,2021-06-26,,,,,23477,,,,2370
Honduras,HND,2021-06-27,,,,,24161,,,,2439
Honduras,HND,2021-06-28,,,,,24844,,,,2508
Honduras,HND,2021-06-29,,,,,25528,,,,2577
Honduras,HND,2021-06-30,,,,,21419,,,,2163
Honduras,HND,2021-07-01,,,,,17310,,,,1748
Honduras,HND,2021-07-02,822516,761715,,,17310,8.3,7.69,,1748
Honduras,HND,2021-07-03,903581,845456,58125,81065,26418,9.12,8.54,0.59,2667
Hong Kong,HKG,2021-02-22,47,47,,,,0.0,0.0,,
Hong Kong,HKG,2021-02-23,579,579,,532,532,0.01,0.01,,71
Hong Kong,HKG,2021-02-24,579,579,,0,266,0.01,0.01,,35
Hong Kong,HKG,2021-02-25,579,579,,0,177,0.01,0.01,,24
Hong Kong,HKG,2021-02-26,6645,6645,,6066,1650,0.09,0.09,,220
Hong Kong,HKG,2021-02-27,13685,13685,,7040,2728,0.18,0.18,,364
Hong Kong,HKG,2021-02-28,20701,20701,,7016,3442,0.28,0.28,,459
Hong Kong,HKG,2021-03-01,27109,27109,,6408,3866,0.36,0.36,,516
Hong Kong,HKG,2021-03-02,40180,40180,,13071,5657,0.54,0.54,,755
Hong Kong,HKG,2021-03-03,51848,51846,2,11668,7324,0.69,0.69,0.0,977
Hong Kong,HKG,2021-03-04,62237,62235,2,10389,8808,0.83,0.83,0.0,1175
Hong Kong,HKG,2021-03-05,72375,72373,2,10138,9390,0.97,0.97,0.0,1253
Hong Kong,HKG,2021-03-06,84033,84030,3,11658,10050,1.12,1.12,0.0,1341
Hong Kong,HKG,2021-03-07,93026,93022,4,8993,10332,1.24,1.24,0.0,1378
Hong Kong,HKG,2021-03-08,103851,103847,4,10825,10963,1.39,1.39,0.0,1462
Hong Kong,HKG,2021-03-09,113527,113522,5,9676,10478,1.51,1.51,0.0,1398
Hong Kong,HKG,2021-03-10,130550,130544,6,17023,11243,1.74,1.74,0.0,1500
Hong Kong,HKG,2021-03-11,145909,145903,6,15359,11953,1.95,1.95,0.0,1594
Hong Kong,HKG,2021-03-12,162232,162226,6,16323,12837,2.16,2.16,0.0,1712
Hong Kong,HKG,2021-03-13,177113,177106,7,14881,13297,2.36,2.36,0.0,1774
Hong Kong,HKG,2021-03-14,190733,190726,7,13620,13958,2.54,2.54,0.0,1862
Hong Kong,HKG,2021-03-15,206096,206089,7,15363,14606,2.75,2.75,0.0,1948
Hong Kong,HKG,2021-03-16,229423,229416,7,23327,16557,3.06,3.06,0.0,2208
Hong Kong,HKG,2021-03-17,254022,254015,7,24599,17639,3.39,3.39,0.0,2353
Hong Kong,HKG,2021-03-18,276647,276640,7,22625,18677,3.69,3.69,0.0,2491
Hong Kong,HKG,2021-03-19,304253,304246,7,27606,20289,4.06,4.06,0.0,2706
Hong Kong,HKG,2021-03-20,330621,330614,7,26368,21930,4.41,4.41,0.0,2925
Hong Kong,HKG,2021-03-21,354441,354434,7,23820,23387,4.73,4.73,0.0,3120
Hong Kong,HKG,2021-03-22,379695,379645,50,25254,24800,5.06,5.06,0.0,3308
Hong Kong,HKG,2021-03-23,403527,403082,445,23832,24872,5.38,5.38,0.01,3318
Hong Kong,HKG,2021-03-24,413302,412825,477,9775,22754,5.51,5.51,0.01,3035
Hong Kong,HKG,2021-03-25,421522,421017,505,8220,20696,5.62,5.62,0.01,2761
Hong Kong,HKG,2021-03-26,435239,429536,5703,13717,18712,5.81,5.73,0.08,2496
Hong Kong,HKG,2021-03-27,449279,437268,12011,14040,16951,5.99,5.83,0.16,2261
Hong Kong,HKG,2021-03-28,462453,443903,18550,13174,15430,6.17,5.92,0.25,2058
Hong Kong,HKG,2021-03-29,475125,450522,24603,12672,13633,6.34,6.01,0.33,1818
Hong Kong,HKG,2021-03-30,490323,455930,34393,15198,12399,6.54,6.08,0.46,1654
Hong Kong,HKG,2021-03-31,505102,461063,44039,14779,13114,6.74,6.15,0.59,1749
Hong Kong,HKG,2021-04-01,520379,466286,54093,15277,14122,6.94,6.22,0.72,1884
Hong Kong,HKG,2021-04-02,531239,471429,59810,10860,13714,7.09,6.29,0.8,1829
Hong Kong,HKG,2021-04-03,543988,475054,68934,12749,13530,7.26,6.34,0.92,1805
Hong Kong,HKG,2021-04-04,556072,478883,77189,12084,13374,7.42,6.39,1.03,1784
Hong Kong,HKG,2021-04-05,577238,486983,90255,21166,14588,7.7,6.5,1.2,1946
Hong Kong,HKG,2021-04-06,616006,502702,113304,38768,17955,8.22,6.71,1.51,2395
Hong Kong,HKG,2021-04-07,659792,516032,143760,43786,22099,8.8,6.88,1.92,2948
Hong Kong,HKG,2021-04-08,700310,529489,170821,40518,25704,9.34,7.06,2.28,3429
Hong Kong,HKG,2021-04-09,745041,543640,201401,44731,30543,9.94,7.25,2.69,4074
Hong Kong,HKG,2021-04-10,791556,559941,231615,46515,35367,10.56,7.47,3.09,4717
Hong Kong,HKG,2021-04-11,834898,578951,255947,43342,39832,11.14,7.72,3.41,5313
Hong Kong,HKG,2021-04-12,878249,597566,280683,43351,43002,11.71,7.97,3.74,5736
Hong Kong,HKG,2021-04-13,918959,615421,303538,40710,43279,12.26,8.21,4.05,5773
Hong Kong,HKG,2021-04-14,951116,632373,318743,32157,41618,12.69,8.44,4.25,5551
Hong Kong,HKG,2021-04-15,981099,649009,332090,29983,40113,13.09,8.66,4.43,5351
Hong Kong,HKG,2021-04-16,1017852,671893,345959,36753,38973,13.58,8.96,4.61,5198
Hong Kong,HKG,2021-04-17,1057277,697342,359935,39425,37960,14.1,9.3,4.8,5063
Hong Kong,HKG,2021-04-18,1091108,719911,371197,33831,36601,14.55,9.6,4.95,4882
Hong Kong,HKG,2021-04-19,1123579,741399,382180,32471,35047,14.99,9.89,5.1,4675
Hong Kong,HKG,2021-04-20,1149661,758687,390974,26082,32957,15.33,10.12,5.22,4396
Hong Kong,HKG,2021-04-21,1173100,773898,399202,23439,31712,15.65,10.32,5.32,4230
Hong Kong,HKG,2021-04-22,1196650,789290,407360,23550,30793,15.96,10.53,5.43,4107
Hong Kong,HKG,2021-04-23,1222882,806737,416145,26232,29290,16.31,10.76,5.55,3907
Hong Kong,HKG,2021-04-24,1253070,828265,424805,30188,27970,16.71,11.05,5.67,3731
Hong Kong,HKG,2021-04-25,1275181,842692,432489,22111,26296,17.01,11.24,5.77,3508
Hong Kong,HKG,2021-04-26,1302204,859950,442254,27023,25518,17.37,11.47,5.9,3404
Hong Kong,HKG,2021-04-27,1326873,872394,454479,24669,25316,17.7,11.64,6.06,3377
Hong Kong,HKG,2021-04-28,1351758,884184,467574,24885,25523,18.03,11.79,6.24,3404
Hong Kong,HKG,2021-04-29,1377513,897025,480488,25755,25838,18.37,11.97,6.41,3446
Hong Kong,HKG,2021-04-30,1413784,916332,497452,36271,27272,18.86,12.22,6.64,3638
Hong Kong,HKG,2021-05-01,1454423,936411,518012,40639,28765,19.4,12.49,6.91,3837
Hong Kong,HKG,2021-05-02,1491941,952162,539779,37518,30966,19.9,12.7,7.2,4130
Hong Kong,HKG,2021-05-03,1529664,971952,557712,37723,32494,20.4,12.96,7.44,4334
Hong Kong,HKG,2021-05-04,1562847,989783,573064,33183,33711,20.85,13.2,7.64,4497
Hong Kong,HKG,2021-05-05,1593624,1005444,588180,30777,34552,21.26,13.41,7.85,4609
Hong Kong,HKG,2021-05-06,1624066,1021242,602824,30442,35222,21.66,13.62,8.04,4698
Hong Kong,HKG,2021-05-07,1662375,1038386,623989,38309,35513,22.17,13.85,8.32,4737
Hong Kong,HKG,2021-05-08,1704462,1055538,648924,42087,35720,22.74,14.08,8.66,4765
Hong Kong,HKG,2021-05-09,1741681,1071479,670202,37219,35677,23.23,14.29,8.94,4759
Hong Kong,HKG,2021-05-10,1776568,1087222,689346,34887,35272,23.7,14.5,9.19,4705
Hong Kong,HKG,2021-05-11,1805078,1100445,704633,28510,34604,24.08,14.68,9.4,4616
Hong Kong,HKG,2021-05-12,1830863,1112110,718753,25785,33891,24.42,14.83,9.59,4521
Hong Kong,HKG,2021-05-13,1856640,1123413,733227,25777,33225,24.77,14.98,9.78,4432
Hong Kong,HKG,2021-05-14,1888622,1138088,750534,31982,32321,25.19,15.18,10.01,4311
Hong Kong,HKG,2021-05-15,1926254,1153991,772263,37632,31685,25.69,15.39,10.3,4226
Hong Kong,HKG,2021-05-16,1955084,1167888,787196,28830,30486,26.08,15.58,10.5,4066
Hong Kong,HKG,2021-05-17,1984338,1180464,803874,29254,29681,26.47,15.75,10.72,3959
Hong Kong,HKG,2021-05-18,2010379,1193654,816725,26041,29329,26.82,15.92,10.89,3912
Hong Kong,HKG,2021-05-19,2026546,1202397,824149,16167,27955,27.03,16.04,10.99,3729
Hong Kong,HKG,2021-05-20,2050330,1213156,837174,23784,27670,27.35,16.18,11.17,3691
Hong Kong,HKG,2021-05-21,2081174,1227166,854008,30844,27507,27.76,16.37,11.39,3669
Hong Kong,HKG,2021-05-22,2117824,1243024,874800,36650,27367,28.25,16.58,11.67,3650
Hong Kong,HKG,2021-05-23,2146659,1254831,891828,28835,27368,28.63,16.74,11.9,3651
Hong Kong,HKG,2021-05-24,2175038,1267479,907559,28379,27243,29.01,16.91,12.11,3634
Hong Kong,HKG,2021-05-25,2200098,1278598,921500,25060,27103,29.35,17.05,12.29,3615
Hong Kong,HKG,2021-05-26,2224176,1289810,934366,24078,28233,29.67,17.2,12.46,3766
Hong Kong,HKG,2021-05-27,2250320,1302583,947737,26144,28570,30.02,17.37,12.64,3811
Hong Kong,HKG,2021-05-28,2286316,1319781,966535,35996,29306,30.5,17.6,12.89,3909
Hong Kong,HKG,2021-05-29,2328857,1342237,986620,42541,30148,31.06,17.9,13.16,4021
Hong Kong,HKG,2021-05-30,2364031,1359389,1004642,35174,31053,31.53,18.13,13.4,4142
Hong Kong,HKG,2021-05-31,2400496,1379488,1021008,36465,32208,32.02,18.4,13.62,4296
Hong Kong,HKG,2021-06-01,2434056,1399335,1034721,33560,33423,32.47,18.67,13.8,4458
Hong Kong,HKG,2021-06-02,2466546,1419123,1047423,32490,34624,32.9,18.93,13.97,4618
Hong Kong,HKG,2021-06-03,2502757,1442977,1059780,36211,36062,33.38,19.25,14.14,4810
Hong Kong,HKG,2021-06-04,2547703,1472115,1075588,44946,37341,33.98,19.64,14.35,4981
Hong Kong,HKG,2021-06-05,2598215,1503575,1094640,50512,38480,34.66,20.06,14.6,5133
Hong Kong,HKG,2021-06-06,2637549,1528127,1109422,39334,39074,35.18,20.38,14.8,5212
Hong Kong,HKG,2021-06-07,2679693,1557555,1122138,42144,39885,35.74,20.78,14.97,5320
Hong Kong,HKG,2021-06-08,2716168,1583966,1132202,36475,40302,36.23,21.13,15.1,5376
Hong Kong,HKG,2021-06-09,2749029,1608426,1140603,32861,40355,36.67,21.45,15.21,5383
Hong Kong,HKG,2021-06-10,2787259,1636511,1150748,38230,40643,37.18,21.83,15.35,5421
Hong Kong,HKG,2021-06-11,2837690,1671916,1165774,50431,41427,37.85,22.3,15.55,5526
Hong Kong,HKG,2021-06-12,2891833,1708017,1183816,54143,41945,38.57,22.78,15.79,5595
Hong Kong,HKG,2021-06-13,2934333,1738106,1196227,42500,42398,39.14,23.18,15.96,5655
Hong Kong,HKG,2021-06-14,2964822,1761585,1203237,30489,40733,39.55,23.5,16.05,5433
Hong Kong,HKG,2021-06-15,3006343,1790754,1215589,41521,41454,40.1,23.89,16.21,5529
Hong Kong,HKG,2021-06-16,3041803,1817944,1223859,35460,41825,40.57,24.25,16.32,5579
Hong Kong,HKG,2021-06-17,3080705,1847177,1233528,38902,41921,41.09,24.64,16.45,5592
Hong Kong,HKG,2021-06-18,3131033,1883008,1248025,50328,41906,41.76,25.12,16.65,5590
Hong Kong,HKG,2021-06-19,3182645,1916363,1266282,51612,41545,42.45,25.56,16.89,5542
Hong Kong,HKG,2021-06-20,3220605,1940420,1280185,37960,40896,42.96,25.88,17.08,5455
Hong Kong,HKG,2021-06-21,3266608,1970923,1295685,46003,43112,43.57,26.29,17.28,5751
Hong Kong,HKG,2021-06-22,3307605,1998727,1308878,40997,43037,44.12,26.66,17.46,5741
Hong Kong,HKG,2021-06-23,3348283,2026194,1322089,40678,43783,44.66,27.03,17.63,5840
Hong Kong,HKG,2021-06-24,3394705,2056841,1337864,46422,44857,45.28,27.44,17.85,5983
Hong Kong,HKG,2021-06-25,3452650,2092276,1360374,57945,45945,46.05,27.91,18.15,6128
Hong Kong,HKG,2021-06-26,3511209,2122610,1388599,58559,46938,46.83,28.31,18.52,6261
Hong Kong,HKG,2021-06-27,3561415,2150327,1411088,50206,48687,47.5,28.68,18.82,6494
Hong Kong,HKG,2021-06-28,3612966,2179656,1433310,51551,49480,48.19,29.07,19.12,6600
Hong Kong,HKG,2021-06-29,3669035,2212460,1456575,56069,51633,48.94,29.51,19.43,6887
Hong Kong,HKG,2021-06-30,3729301,2249110,1480191,60266,54431,49.74,30.0,19.74,7260
Hong Kong,HKG,2021-07-01,3776951,2281821,1495130,47650,54607,50.38,30.44,19.94,7284
Hong Kong,HKG,2021-07-02,3847067,2316456,1530611,70116,56345,51.31,30.9,20.42,7516
Hong Kong,HKG,2021-07-03,3908790,2343631,1565159,61723,56797,52.14,31.26,20.88,7576
Hong Kong,HKG,2021-07-04,3961738,2370461,1591277,52948,57189,52.84,31.62,21.23,7628
Hong Kong,HKG,2021-07-05,4026041,2406670,1619371,64303,59011,53.7,32.1,21.6,7871
Hungary,HUN,2020-12-28,1094,,,,,0.01,,,
Hungary,HUN,2020-12-29,,,,,6202,,,,642
Hungary,HUN,2020-12-30,,,,,6202,,,,642
Hungary,HUN,2020-12-31,,,,,6202,,,,642
Hungary,HUN,2021-01-01,,,,,6202,,,,642
Hungary,HUN,2021-01-02,,,,,6202,,,,642
Hungary,HUN,2021-01-03,,,,,6202,,,,642
Hungary,HUN,2021-01-04,,,,,6202,,,,642
Hungary,HUN,2021-01-05,,,,,6202,,,,642
Hungary,HUN,2021-01-06,,,,,6202,,,,642
Hungary,HUN,2021-01-07,,,,,6202,,,,642
Hungary,HUN,2021-01-08,,,,,6202,,,,642
Hungary,HUN,2021-01-09,,,,,6202,,,,642
Hungary,HUN,2021-01-10,,,,,6202,,,,642
Hungary,HUN,2021-01-11,,,,,6202,,,,642
Hungary,HUN,2021-01-12,,,,,6202,,,,642
Hungary,HUN,2021-01-13,,,,,6202,,,,642
Hungary,HUN,2021-01-14,,,,,6202,,,,642
Hungary,HUN,2021-01-15,,,,,6202,,,,642
Hungary,HUN,2021-01-16,,,,,6202,,,,642
Hungary,HUN,2021-01-17,,,,,6202,,,,642
Hungary,HUN,2021-01-18,131332,129689,1643,,6202,1.36,1.34,0.02,642
Hungary,HUN,2021-01-19,133257,130318,2939,1925,5591,1.38,1.35,0.03,579
Hungary,HUN,2021-01-20,138584,134554,4030,5327,5466,1.43,1.39,0.04,566
Hungary,HUN,2021-01-21,144798,138983,5815,6214,5468,1.5,1.44,0.06,566
Hungary,HUN,2021-01-22,150128,143184,6944,5330,5343,1.55,1.48,0.07,553
Hungary,HUN,2021-01-23,153392,145257,8135,3264,4923,1.59,1.5,0.08,510
Hungary,HUN,2021-01-24,156098,146695,9403,2706,4424,1.62,1.52,0.1,458
Hungary,HUN,2021-01-25,162315,149676,12639,6217,4426,1.68,1.55,0.13,458
Hungary,HUN,2021-01-26,170476,152704,17772,8161,5317,1.76,1.58,0.18,550
Hungary,HUN,2021-01-27,187508,161215,26293,17032,6989,1.94,1.67,0.27,723
Hungary,HUN,2021-01-28,213010,175283,37727,25502,9745,2.2,1.81,0.39,1009
Hungary,HUN,2021-01-29,247889,198283,49606,34879,13966,2.57,2.05,0.51,1446
Hungary,HUN,2021-01-30,278830,222005,56825,30941,17920,2.89,2.3,0.59,1855
Hungary,HUN,2021-01-31,299138,237872,61266,20308,20434,3.1,2.46,0.63,2115
Hungary,HUN,2021-02-01,311662,243136,68526,12524,21335,3.23,2.52,0.71,2209
Hungary,HUN,2021-02-02,322306,247270,75036,10644,21690,3.34,2.56,0.78,2245
Hungary,HUN,2021-02-03,334130,249687,84452,11824,20946,3.46,2.58,0.87,2168
Hungary,HUN,2021-02-04,357303,264530,92773,23173,20613,3.7,2.74,0.96,2134
Hungary,HUN,2021-02-05,381062,279410,101652,23759,19025,3.94,2.89,1.05,1969
Hungary,HUN,2021-02-06,391621,286379,105242,10559,16113,4.05,2.96,1.09,1668
Hungary,HUN,2021-02-07,396634,289042,107592,5013,13928,4.11,2.99,1.11,1442
Hungary,HUN,2021-02-08,401791,291396,110395,5157,12876,4.16,3.02,1.14,1333
Hungary,HUN,2021-02-09,406197,292627,113570,4406,11984,4.2,3.03,1.18,1241
Hungary,HUN,2021-02-10,411992,294624,117368,5795,11123,4.26,3.05,1.21,1151
Hungary,HUN,2021-02-11,431097,310448,120649,19105,10542,4.46,3.21,1.25,1091
Hungary,HUN,2021-02-12,455168,330745,124423,24071,10587,4.71,3.42,1.29,1096
Hungary,HUN,2021-02-13,463383,335188,128195,8215,10252,4.8,3.47,1.33,1061
Hungary,HUN,2021-02-14,465636,336297,129339,2253,9857,4.82,3.48,1.34,1020
Hungary,HUN,2021-02-15,473551,341958,131593,7915,10251,4.9,3.54,1.36,1061
Hungary,HUN,2021-02-16,483751,348927,134824,10200,11079,5.01,3.61,1.4,1147
Hungary,HUN,2021-02-17,506044,365021,141023,22293,13436,5.24,3.78,1.46,1391
Hungary,HUN,2021-02-18,544253,391821,152432,38209,16165,5.63,4.06,1.58,1673
Hungary,HUN,2021-02-19,600048,427309,172739,55795,20697,6.21,4.42,1.79,2142
Hungary,HUN,2021-02-20,636240,445535,190705,36192,24694,6.59,4.61,1.97,2556
Hungary,HUN,2021-02-21,654462,453457,201005,18222,26975,6.77,4.69,2.08,2792
Hungary,HUN,2021-02-22,662816,457096,205720,8354,27038,6.86,4.73,2.13,2799
Hungary,HUN,2021-02-23,679850,471004,208846,17034,28014,7.04,4.88,2.16,2900
Hungary,HUN,2021-02-24,719146,508043,211073,39296,30443,7.44,5.26,2.18,3151
Hungary,HUN,2021-02-25,761905,521283,240622,42759,31093,7.89,5.4,2.49,3219
Hungary,HUN,2021-02-26,808008,563601,244407,46103,29709,8.36,5.83,2.53,3075
Hungary,HUN,2021-02-27,927181,677682,249499,119173,41563,9.6,7.02,2.58,4302
Hungary,HUN,2021-02-28,936938,685247,251691,9757,40354,9.7,7.09,2.61,4177
Hungary,HUN,2021-03-01,974524,721677,252847,37586,44530,10.09,7.47,2.62,4610
Hungary,HUN,2021-03-02,1011405,758037,253368,36881,47365,10.47,7.85,2.62,4903
Hungary,HUN,2021-03-03,1052593,785440,267153,41188,47635,10.9,8.13,2.77,4931
Hungary,HUN,2021-03-04,1142680,862953,279727,90087,54396,11.83,8.93,2.9,5631
Hungary,HUN,2021-03-05,1254377,949497,304880,111697,63767,12.98,9.83,3.16,6601
Hungary,HUN,2021-03-06,1288974,981401,307573,34597,51685,13.34,10.16,3.18,5350
Hungary,HUN,2021-03-07,1310643,1002714,307929,21669,53386,13.57,10.38,3.19,5526
Hungary,HUN,2021-03-08,1361530,1047045,314485,50887,55287,14.09,10.84,3.26,5723
Hungary,HUN,2021-03-09,1425697,1107791,317906,64167,59185,14.76,11.47,3.29,6127
Hungary,HUN,2021-03-10,1476985,1149557,327428,51288,60627,15.29,11.9,3.39,6276
Hungary,HUN,2021-03-11,1581521,1229827,351694,104536,62692,16.37,12.73,3.64,6490
Hungary,HUN,2021-03-12,1670757,1293414,377343,89236,59483,17.29,13.39,3.91,6157
Hungary,HUN,2021-03-13,1711969,1319266,392703,41212,60428,17.72,13.66,4.07,6255
Hungary,HUN,2021-03-14,1733557,1334595,398962,21588,60416,17.95,13.82,4.13,6254
Hungary,HUN,2021-03-15,1746578,1347073,399505,13021,55007,18.08,13.94,4.14,5694
Hungary,HUN,2021-03-16,1804088,1397342,406746,57510,54056,18.68,14.46,4.21,5596
Hungary,HUN,2021-03-17,1863621,1441706,421915,59533,55234,19.29,14.92,4.37,5718
Hungary,HUN,2021-03-18,1922005,1477554,444451,58384,48641,19.9,15.3,4.6,5035
Hungary,HUN,2021-03-19,1985993,1520350,465643,63988,45034,20.56,15.74,4.82,4662
Hungary,HUN,2021-03-20,2038133,1563242,474891,52140,46595,21.1,16.18,4.92,4823
Hungary,HUN,2021-03-21,2068990,1589601,479389,30857,47919,21.42,16.45,4.96,4960
Hungary,HUN,2021-03-22,2118256,1636436,481820,49266,53097,21.93,16.94,4.99,5496
Hungary,HUN,2021-03-23,2190630,1696110,494520,72374,55220,22.68,17.56,5.12,5716
Hungary,HUN,2021-03-24,2272123,1747519,524604,81493,58357,23.52,18.09,5.43,6041
Hungary,HUN,2021-03-25,2398215,1803553,594662,126092,68030,24.83,18.67,6.16,7042
Hungary,HUN,2021-03-26,2537934,1870631,667303,139719,78849,26.27,19.36,6.91,8162
Hungary,HUN,2021-03-27,2589469,1903498,685971,51535,78762,26.81,19.7,7.1,8153
Hungary,HUN,2021-03-28,2609739,1920347,689392,20270,77250,27.01,19.88,7.14,7997
Hungary,HUN,2021-03-29,,,,,81246,,,,8410
Hungary,HUN,2021-03-30,2764216,2011029,753187,,81941,28.61,20.82,7.8,8482
Hungary,HUN,2021-03-31,2853155,2065948,787207,88939,83005,29.53,21.39,8.15,8592
Hungary,HUN,2021-04-01,3019875,2156680,863195,166720,88809,31.26,22.33,8.94,9193
Hungary,HUN,2021-04-02,3126733,2235731,891002,106858,84114,32.37,23.14,9.22,8707
Hungary,HUN,2021-04-03,3217618,2312501,905117,90885,89736,33.31,23.94,9.37,9289
Hungary,HUN,2021-04-04,3275851,2362839,913012,58233,95159,33.91,24.46,9.45,9850
Hungary,HUN,2021-04-05,3355199,2432313,922886,79348,95460,34.73,25.18,9.55,9882
Hungary,HUN,2021-04-06,3542687,2536751,1005936,187488,111210,36.67,26.26,10.41,11512
Hungary,HUN,2021-04-07,3686031,2608084,1077947,143344,118982,38.16,27.0,11.16,12317
